prof,awards,famous,height,dob,birthplace
"Actress,Producer,Soundtrack",no awards no nominations,"Dumb and Dumber,Picket Fences,Dragon the Bruce Lee Story,What Women Want",1.65 m,"October 28, 1963","Bristol, Pennsylvania, USA"
"Actor,Soundtrack",no awards no nominations,"GoodFellas,Raging Bull,The Irishman,My Cousin Vinny",1.60 m,"February 9, 1943","Newark, New Jersey, USA"
"Actress,Director,Writer",no awards no nominations,"Johnny English Reborn,Tom and Jerry,Doctor Who,Star Trek: Strange New Worlds",,,
"Actress,Producer,Writer",no awards no nominations,"X-Men: The Last Stand,Premium Rush,American Reunion,Heroes",(1.64 m,"November 8, 1979","Santo Domingo, Dominican Republic"
"Actress,Director,Producer",no awards no nominations,"Hocus Pocus,3:10 to Yuma,Eyes Wide Shut,Side Effects",1.73 m,"July 19, 1976","Los Angeles, California, USA"
"Actor,Producer,Executive",no awards no nominations,"Chicago,House on Haunted Hill,Rent,Equilibrium",(1.78 m,"January 2, 1971","Newark, New Jersey, USA"
"Actress,Soundtrack",no awards no nominations,"X: First Class,Unknown,Mad Men,Dirty Dancing: Havana Nights",1.68 m,"January 5, 1978","Sioux Falls, South Dakota, USA"
"Podcaster,Actor,Producer",no awards no nominations,"Armchair Expert with Dax Shepard,Hit and Run,Idiocracy,Chips",(1.90 m,"January 2, 1975","Milford, Michigan, USA"
Actress,no awards no nominations,"Stranger Things,Yes, God, Yes,Tuscaloosa,Things Heard & Seen",1.63 m,"January 13, 1995","Nashville, Tennessee, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Species,Ghosts of Mars,Species II,The Whole Nine Yards",(1.77 m,"August 15, 1974","Springdale, Newfoundland and Labrador, Canada"
"Actress,Soundtrack",no awards no nominations,"Terminator 2: Judgment Day,Terminator: Dark Fate,The Terminator,Dante's Peak",(1.64 m,"September 26, 1956","Salisbury, Maryland, USA"
"Actress,Costume and Wardrobe Department",no awards no nominations,"Krampus,The Gift",1.68 m,"November 18, 1981","Houston, Texas, USA"
"Actress,Producer,Director",no awards no nominations,"Shakespeare in Love,Sliding Doors,Emma,Iron Man Three",1.75 m,"September 27, 1972","Los Angeles, California, USA"
"Actress,Producer,Director",no awards no nominations,"Reno 911!,Claws,Guess Who,Reno 911!: Miami",1.63 m,"February 23, 1970","Palmdale, California, USA"
"Actress,Producer",no awards no nominations,"Divergent,The Asset,Insurgent,Live Free or Die Hard",1.65 m,"May 22, 1979","Honolulu, Hawaii, USA"
"Actor,Producer,Writer",no awards no nominations,"Billy Elliot,Jumper,Fantastic Four,Rocketman",1.70 m,"March 14, 1986","Billingham, Stockton-on-Tees, County Durham, England, UK"
"Actor,Stunts,Director",no awards no nominations,"Predator,Lock Up,48 Hrs.,The Warriors",(1.89 m,"February 11, 1941","Canton, Georgia, USA"
Actress,no awards no nominations,"Blindspot,Star Trek: Picard,The Glades,Law & Order: Special Victims Unit",1.75 m,December 21,"New York City, New York, USA"
"Actor,Writer,Soundtrack",no awards no nominations,"Inside Out,Argo,A Serious Man,A Bug's Life",1.85 m,"November 22, 1956","Trenton, New Jersey, USA"
"Actor,Additional Crew",no awards no nominations,"Wind River,Twilight,The Twilight Saga: Breaking Dawn - Part 1,Rango",1.85 m,"July 13, 1953","San Antonio, Texas, USA"
"Actor,Producer,Director",no awards no nominations,"The Vampire Diaries,The Rules of Attraction,Pulse,Lost",(1.77 m,"December 8, 1978","Covington, Louisiana, USA"
"Actress,Writer,Producer",no awards no nominations,"Galaxy Quest,The Artist,Dodgeball,Charlie and the Chocolate Factory", (1.82 m,November 16,"Houston, Texas, USA"
"Actress,Additional Crew,Writer",no awards no nominations,"Star Wars,Star Wars: The Last Jedi,Star Wars: Episode V - The Empire Strikes Back,Star Wars: Episode VI - Return of the Jedi",1.55 m,"October 21, 1956","Burbank, California, USA"
"Actress,Director,Writer",no awards no nominations,"Artificial Intelligence: AI,Mansfield Park,Timeline,The Conjuring 2",1.73 m,"June 12, 1967","Wantage, Oxfordshire, England, UK"
"Actor,Writer,Producer",no awards no nominations,"Murder on the Orient Express,Snatched,Death on the Nile,Cold Pursuit",1.88 m,"March 15, 1989","Oxford, Oxfordshire, England, UK"
"Actor,Writer,Producer",no awards no nominations,"Giant Little Ones,Chilling Adventures of Sabrina,Embattled,Hello Destroyer",1.73 m,"May 4, 1989","Vancouver, British Columbia, Canada"
"Actor,Writer,Producer",no awards no nominations,"Robot Chicken,The Italian Job,Austin Powers: International Man of Mystery,Party Monster",1.60 m,"February 8, 1974","Overbrook Park, Philadelphia, Pennsylvania, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Westworld,Raising Hope,The Riches,The Last of Us: Part II",1.60 m,December 17,"Phoenix, Arizona, USA"
"Actress,Director,Writer",no awards no nominations,"How I Met Your Mother,The Jim Gaffigan Show,Something Borrowed,Meats",1.70 m,November 12,"Westchester County, New York, USA"
"Actor,Soundtrack",no awards no nominations,"Mission: Impossible III,Starship Troopers,Psych,Judging Amy",3 m,"July 29, 1969","St. Joseph, Missouri, USA"
"Actress,Producer,Writer",no awards no nominations,"Nacho Libre,Narcos,Army of the Dead,Goliath",1.60 m,"April 8, 1977","Veracruz, Veracruz, Mexico"
"Actress,Soundtrack",no awards no nominations,"Silver Linings Playbook,Animal Kingdom,Stoker,The Disaster Artist", (1.51 m,"May 25, 1947","Sydney, New South Wales, Australia"
"Actress,Producer,Soundtrack",no awards no nominations,"Nip/Tuck,The Patriot,Event Horizon,Thanks for Sharing",(1.78 m,"January 9, 1965","Marylebone, London, England, UK"
"Actress,Soundtrack",no awards no nominations,"Sex, Lies, and Videotape,Pretty Woman,Quigley Down Under,Just Shoot Me!",1.57 m,"November 14, 1961","Hoboken, New Jersey, USA"
"Actor,Additional Crew,Director",no awards no nominations,"History of the World: Part I,Running Scared,Army Intelligence,Will & Grace",3 m,"February 14, 1946","New York City, New York, USA"
"Actress,Additional Crew,Director",no awards no nominations,"Get Shorty,Weird Science,Last I Heard,Seinfeld",1.63 m,"February 15, 1962","Cordell, Oklahoma, USA"
"Actor,Producer,Writer",no awards no nominations,"Midnight Cowboy,Anaconda,Deliverance,Runaway Train",(1.89 m,"December 29, 1938","Yonkers, New York, USA"
"Actress,Producer,Additional Crew",no awards no nominations,"Captain America: The First Avenger,The Mentalist,Friday the 13th,The O.C.",1.73 m,"April 4, 1983","St. George, Utah, USA"
"Actor,Writer,Producer",no awards no nominations,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Borat Subsequent Moviefilm,Les Misérables,Brüno",(1.91 m,"October 13, 1971","Hammersmith, London, England, UK"
"Actress,Producer",no awards no nominations,"Beneath the Planet of the Apes,Cocoon,Planet of the Apes,Planet of the Apes",1.68 m,"July 26, 1945","Berlin, Maryland, USA"
"Actress,Writer,Producer",no awards no nominations,"Abbott Elementary,A Black Lady Sketch Show,Big Mouth,Weird: The Al Yankovic Story",1.55 m,"December 21, 1989","Philadelphia, Pennsylvania, USA"
"Actor,Producer,Writer",no awards no nominations,"Safety Not Guaranteed,New Girl,Spider-Man: Into the Spider-Verse,Jurassic World",(1.78 m,"May 28, 1978","Evanston, Illinois, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Homeland,The Princess Bride,Alien Nation,Dick Tracy",1.85 m,"November 30, 1952","Chicago, Illinois, USA"
"Actor,Director,Producer",no awards no nominations,"Arrow,Southland,Bedtime Story,True Blood", (1.82 m,"April 7, 1976","San Antonio, Texas, USA"
"Actress,Writer,Director",no awards no nominations,"Antichrist,Melancholia,Nymphomaniac: Vol. II,Nymphomaniac: Vol. I",1.73 m,"July 21, 1971","London, England, UK"
"Actor,Producer",no awards no nominations,"Black Mirror,Carnival Row,Outlander,Being Human", (1.79 m,"November 8, 1989","Aintree, Merseyside, England, UK"
Actress,no awards no nominations,"Lev shaket meod,Ha-shoter,Leak",1.75 m,"January 9, 1983","Ramat Gan, Israel"
"Actress,Producer,Soundtrack",no awards no nominations,"Tootsie,King Kong,Blue Sky,Frances",(1.71 m,"April 20, 1949","Cloquet, Minnesota, USA"
"Actor,Producer,Executive",no awards no nominations,"The Big Bang Theory,Trolls,Ice Age 4: Continental Drift,Criminal: United Kingdom",(1.71 m,"April 30, 1981","London, England, UK"
"Music Artist,Actress,Producer",no awards no nominations,"The Bodyguard,The Preacher's Wife,Waiting to Exhale,Whitney Houston: How Will I Know",1.73 m,"August 9, 1963","Newark, New Jersey, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Attack the Block,A Street Cat Named Bob,Clash of the Titans,Brothers of the Head",1.75 m,"September 10, 1984","Exeter, Devon, England, UK"
"Actor,Producer,Director",no awards no nominations,"Black Swan,L'ennemi public n°1,La haine,L'instinct de mort",(1.87 m,"November 23, 1966","Paris, France"
"Actress,Writer,Producer",no awards no nominations,"Happy Endings,Future Man,Benched,Casual",(1.69 m,"April 6, 1981","Plymouth, New Hampshire, USA"
"Actor,Stunts,Producer",no awards no nominations,"IP Man,Yip Man 4,Rogue One,Yip Man 2",1.73 m,"July 27, 1963","Canton, China"
"Actress,Director,Producer",no awards no nominations,"AVP: Alien vs. Predator,Love & Basketball,Something New,The Perfect Guy",1.70 m,"September 19, 1971","New York City, New York, USA"
"Actor,Producer,Cinematographer",no awards no nominations,"Boiler Room,Sky Captain and the World of Tomorrow,Avatar,The Gift",(1.71 m,"December 17, 1974","Los Angeles, California, USA"
"Actress,Producer",no awards no nominations,"Austin Powers: International Man of Mystery,Bedazzled,Austin Powers: The Spy Who Shagged Me,Passenger 57",(1.71 m,"June 10, 1965","Basingstoke, Hampshire, England, UK"
Actor,no awards no nominations,"Daredevil,The Theory of Everything,Spider-Man: No Way Home,Stardust",(1.78 m,"December 15, 1982","London, England, UK"
"Actor,Writer,Producer",no awards no nominations,"Far and Away,The Waterboy,Austin Powers: International Man of Mystery,Austin Powers: The Spy Who Shagged Me",1.70 m,"April 20, 1959","Burbank, California, USA"
"Actress,Producer,Director",no awards no nominations,"National Treasure: Book of Secrets,Another World,We Are Your Friends,Between Us",1.75 m,"April 12, 1968","Huntington, Long Island, New York, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"National Lampoon's Vacation,American History X,National Lampoon's Christmas Vacation,Vegas Vacation",1.57 m,"November 15, 1951","Columbus, Ohio, USA"
"Actor,Director,Producer",no awards no nominations,"Star Trek: Generations,Star Trek: First Contact,Star Trek: Nemesis,Star Trek: Insurrection",1.70 m,"February 16, 1957","Landstuhl, Rhineland-Palatinate, Germany"
"Actress,Producer,Cinematographer",no awards no nominations,"Avatar: The Way of Water,Avatar 3,Anne Rice's Interview with the Vampire,Avatar 4",,,
"Actor,Producer,Soundtrack",no awards no nominations,"The Green Mile,Sin City,Armageddon,The Whole Nine Yards",(1.97 m,"December 10, 1957","Chicago, Illinois, USA"
Actress,no awards no nominations,"Dr. No,Thunderball,Diamonds Are Forever,Goldfinger",1.73 m,"February 14, 1927","Kitchener, Ontario, Canada"
"Actress,Producer,Director",no awards no nominations,"Law & Order,Jacob's Ladder,Lackawanna Blues,Lincoln",1.65 m,"November 28, 1952","Saginaw, Michigan, USA"
"Actress,Director,Writer",no awards no nominations,"Land of the Dead,xXx,The Heart Is Deceitful Above All Things,La terza madre",1.68 m,"September 20, 1975","Rome, Lazio, Italy"
"Actress,Producer,Art Director",no awards no nominations,"Indiana Jones and the Temple of Doom,Black Rain,Just Cause,Dreamscape",1.70 m,"November 3, 1953","Fort Worth, Texas, USA"
"Writer,Producer,Additional Crew",no awards no nominations,"Black-ish,Girls Trip,You People,Grown-ish",1.91 m,"August 9, 1974","Los Angeles, California, USA"
Actress,no awards no nominations,"National Treasure: Edge of History,Law & Order: Special Victims Unit,The Get Down,Applesauce",(1.54 m,"February 15, 1996","Philadelphia, Pennsylvania, USA"
Actress,no awards no nominations,"Baywatch,A Rainy Day in New York,Two and a Half Men,Rush",1.75 m,"January 21, 1990","New York City, New York, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"This Youth Is Crazy,Padmaavat,Om Shanti Om,Chennai Express",(1.71 m,"January 5, 1986","Copenhagen, Denmark"
"Actor,Writer,Producer",no awards no nominations,"Dirty John,Munich,Troy,Chopper",(1.89 m,"August 9, 1968","Melbourne, Victoria, Australia"
Actress,no awards no nominations,"Cruel Intentions,Hellboy,Hellboy II: The Golden Army,The Sweetest Thing",1.63 m,"June 23, 1972","Southfield, Michigan, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Lost,Mission: Impossible - Ghost Protocol,Sabotage,Paranoia",1.85 m,"July 20, 1969","San Jose, California, USA"
"Actress,Soundtrack",no awards no nominations,"Pride & Prejudice,Gosford Park,Severance,Bright Star",(1.68 m,"January 4, 1973","Easthampstead, Berkshire, England, UK"
"Actress,Producer,Soundtrack",no awards no nominations,"The Boys,The Americans,The Walking Dead,The Shield",1.65 m,"December 17, 1969","Los Angeles, California, USA"
"Actor,Soundtrack",no awards no nominations,"Sweeney Todd: The Demon Barber of Fleet Street,The Mortal Instruments: City of Bones,The Twilight Saga: Breaking Dawn - Part 2,The Twilight Saga: New Moon",3 m,"November 22, 1988","London, England, UK"
"Actor,Producer,Soundtrack",no awards no nominations,"Spectre,Victor Frankenstein,Pride,Sherlock",1.73 m,"October 21, 1976","Dublin, Ireland"
"Actress,Writer,Producer",no awards no nominations,"Queer as Folk,Star Trek: Strange New Worlds,Big Sky,Younger",1.70 m,"May 23, 1993","Manorville, Suffolk County, New York, USA"
"Actress,Director,Writer",no awards no nominations,"American Hustle,Law & Order,Angel,Joy",1.73 m,"April 28, 1973","Düsseldorf, North Rhine-Westphalia, Germany"
"Actor,Writer,Camera and Electrical Department",no awards no nominations,"Mean Girls,Popstar: Never Stop Never Stopping,Walk Hard: The Dewey Cox Story,The Ladies Man",1.73 m,"February 5, 1961","Highland Park, Michigan, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Friday Night Lights,Notorious,Rings,Star-Crossed",1.70 m,"October 10, 1989","Downey, California, USA"
Actress,no awards no nominations,"GoldenEye,Reign of Fire,Vertical Limit,Exorcist: The Beginning",(1.72 m,"June 4, 1970","Bialystok, Podlaskie, Poland"
"Music Artist,Actor,Composer",no awards no nominations,"Sing 2,Shawn Mendes & Camila Cabello: Señorita,Shawn Mendes & Camila Cabello: I Know What You Did Last Summer,Shawn Mendes: In My Blood",1.85 m,"August 8, 1998","Toronto, Ontario, Canada"
"Actress,Additional Crew,Writer",no awards no nominations,"Cloudy with a Chance of Meatballs 2,Norbit,The Muppets,Gravity Falls",(1.74 m,"January 24, 1978","Longmont, Colorado, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"House of Sand and Fog,24,The Expanse,Star Trek Beyond",1.65 m,"May 11, 1952","Tehran, Iran"
"Actor,Producer",no awards no nominations,"A History of Violence,Broadcast News,Lost in Space,Altered States",1.88 m,"March 20, 1950","Washington, District of Columbia, USA"
"Actor,Director,Producer",no awards no nominations,"The Way,Bobby,The Public,Young Guns II",(1.69 m,"May 12, 1962","New York City, New York, USA"
"Actress,Additional Crew,Soundtrack",no awards no nominations,"M3gan,Lisa Frankenstein,Raven's Home,Maggie",1.63 m,"May 5, 2004","Plano, Texas, USA"
"Actress,Soundtrack",no awards no nominations,"Carlito's Way,The Artist,Kindergarten Cop,The Freshman",1.68 m,"January 13, 1964","Los Angeles, California, USA"
"Actress,Director,Writer",no awards no nominations,"It's a Boy Girl Thing,Stay Alive,Just My Luck,The O.C.",1.65 m,"October 31, 1980","Tokyo, Japan"
"Actor,Additional Crew,Director",no awards no nominations,"The NeverEnding Story II: The Next Chapter,SeaQuest DSV,It,Ladybugs",(1.77 m,"April 13, 1976","Danbury, Connecticut, USA"
"Writer,Producer,Director",no awards no nominations,"Moulin Rouge!,Australia,The Great Gatsby,Elvis",1.70 m,"September 17, 1962","New South Wales, Australia"
"Actor,Producer,Writer",no awards no nominations,"Community,DuckTales,Knights of Badassdom,Star Trek Beyond",3 m,"March 10, 1979","Chicago, Illinois, USA"
"Actress,Producer,Writer",no awards no nominations,"Red Sonja,Beverly Hills Cop II,Gitte Talks",1.85 m,"July 15, 1963","Rødovre, Denmark"
Actress,no awards no nominations,"Law & Order,Smallville,Criminal Minds: Beyond Borders,Mr. Fix It",1.75 m,"June 18, 1976","Columbus, Ohio, USA"
"Actor,Producer,Writer",no awards no nominations,"Twilight,Drive Angry,Red Riding Hood,The Twilight Saga: Breaking Dawn - Part 1",1.88 m,"November 25, 1966","Everett, Washington, USA"
"Actress,Writer,Producer",no awards no nominations,"Arrow,Apparition,Spartacus: Blood and Sand,Legends of Tomorrow",1.70 m,"September 30, 1985","Philadelphia, Pennsylvania, USA"
"Actress,Soundtrack",no awards no nominations,"Signs,Marriage Story,Birdman or (The Unexpected Virtue of Ignorance),Michael Clayton",(1.74 m,"August 11, 1980","Manhattan, New York City, New York, USA"
"Actress,Producer,Writer",no awards no nominations,"Judging Amy,Heat,Fear,The Jane Austen Book Club",1.68 m,"June 22, 1964","New London, Connecticut, USA"
"Actor,Producer,Director",no awards no nominations,"District 9,Chappie,Hardcore Henry,The A-Team",3 m,"November 27, 1973","Johannesburg, South Africa"
"Actor,Producer,Additional Crew",no awards no nominations,"Black Adam,Hidden Figures,One Night in Miami,Die Hard with a Vengeance",(1.86 m,"September 20, 1986","Onslow County, North Carolina, USA"
Actor,no awards no nominations,"Yellowstone,Those Who Wish Me Dead,Storm Boy,Angel of Mine",(1.78 m,"June 9, 2006","Brisbane, Queensland, Australia"
"Actress,Director,Producer",no awards no nominations,"Agent Cody Banks,Rizzoli & Isles,Law & Order,Seraphim Falls",(1.77 m,"August 10, 1972","Dallas, Texas, USA"
"Actress,Soundtrack",no awards no nominations,"The Man Who Knew Too Much,Invasion of the Body Snatchers,The Big Heat,The Addams Family",1.65 m,"April 28, 1930","Amarillo, Texas, USA"
"Actor,Soundtrack",no awards no nominations,"Over There,Brothers & Sisters,Killjoys,Kinsey",1.88 m,"January 19, 1980","London, Ontario, Canada"
"Actress,Writer,Additional Crew",no awards no nominations,"The Little Colonel,Rebecca of Sunnybrook Farm,The Little Princess,Poor Little Rich Girl",1.57 m,"April 23, 1928","Santa Monica, California, USA"
"Actress,Soundtrack",no awards no nominations,"Dr. No,Casino Royale,The Blue Max,Clash of the Titans",1.65 m,"March 19, 1936","Ostermundigen, Bern, Switzerland"
"Actor,Producer,Music Department",no awards no nominations,"The Lobster,Cloud Atlas,Perfume: The Story of a Murderer,Mary Poppins Returns",1.75 m,"October 14, 1980","Clifton, Bedfordshire, England, UK"
"Actor,Producer,Director",no awards no nominations,"The Matrix,The Matrix Reloaded,Mystic River,Contagion",(1.84 m,"July 30, 1961","Augusta, Georgia, USA"
"Actress,Soundtrack",no awards no nominations,"Revenge,Brothers & Sisters,Captain America: Civil War,Captain America: The Winter Soldier",1.73 m,"May 12, 1986","Port Perry, Ontario, Canada"
"Music Artist,Actor,Music Department",no awards no nominations,"Girls! Girls! Girls!,Tickle Me,The Sky Land,G.I. Blues", (1.82 m,"January 8, 1935","Tupelo, Mississippi, USA"
Actress,no awards no nominations,"Our Ladies,You,Print,Fearless",1.57 m,"January 8, 1935","Tupelo, Mississippi, USA"
Actor,no awards no nominations,"Hugo,Ender's Game,The Boy in the Striped Pyjamas,The Space Between Us",3 m,"April 1, 1997","Islington, London, England, UK"
"Actor,Writer,Producer",no awards no nominations,"American Vandal,Home Economics,The Real Bros of Simi Valley,22 Jump Street",(1.78 m,"February 16, 1992","California, USA"
"Actress,Producer,Director",no awards no nominations,"Alexa & Katie,White Collar,Deliciousness,Saved by the Bell",1.65 m,"January 23, 1974","Long Beach, California, USA"
Actress,no awards no nominations,"Single Drunk Female,Your Honor,The Mick,The Night Of",1.70 m,"December 24, 1991","Clifton, New Jersey, USA"
"Actress,Director,Producer",no awards no nominations,"White Chicks,House M.D.,Mad Men,The Human Stain",(1.78 m,"March 22, 1975","Boston, Massachusetts, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"The Fault in Our Stars,Divergent,Baby Driver,Insurgent",1.93 m,"March 14, 1994","New York City, New York, USA"
Actress,no awards no nominations,"Plane,Uglies,Enrique Iglesias Feat. Wisin: Duele el Corazón,Cpnhgn fshn wk",1.75 m,"May 14, 1995","Gothenburg, Sweden"
"Actress,Producer,Director",no awards no nominations,"Don't Tell Mom the Babysitter's Dead,Halloween 4: The Return of Michael Myers,Halloween,Halloween II",(1.50 m,"June 1, 1977","Plainview, Long Island, New York, USA"
"Actress,Soundtrack",no awards no nominations,"Zoey's Extraordinary Playlist,Don't Breathe,Evil Dead",(1.56 m,December 29,"Los Angeles, California, USA"
Actress,no awards no nominations,"Evil Dead Rise,Vikings,The Devil Wears Prada,The Mist", (1.80 m,September 23,"Brisbane, Queensland, Australia"
"Actress,Producer",no awards no nominations,"Never Been Kissed,88 Minutes,In the Name of the King: A Dungeon Siege Tale,Joy Ride",(1.78 m,"June 10, 1983","New York City, New York, USA"
"Actress,Director,Writer",no awards no nominations,"Gosford Park,The English Patient,Four Weddings and a Funeral,Only God Forgives",1.68 m,"May 24, 1960","Redruth, Cornwall, England, UK"
"Actress,Producer,Writer",no awards no nominations,"Nashville,Grandma,Nine to Five,All of Me",1.73 m,"September 1, 1939","Detroit, Michigan, USA"
"Actress,Additional Crew,Soundtrack",no awards no nominations,"Lady Bird,Scream 2,Toy Story,Roseanne",1.73 m,"June 16, 1955","Carbondale, Illinois, USA"
Actress,no awards no nominations,"Castlevania,Midnight, Texas,Defiance,Dexter",(1.74 m,"July 21, 1976","Hammersmith, London, England, UK"
"Actress,Writer",no awards no nominations,"The Current War,The Imitation Game,War & Peace,Sense8",1.70 m,"February 21, 1987","Bristol, England, UK"
"Actor,Additional Crew,Producer",no awards no nominations,"Succession,The Trial of the Chicago 7,The Judge,The Big Short", (1.79 m,"December 25, 1978","Boston, Massachusetts, USA"
"Actor,Producer",no awards no nominations,"Love Actually,Death at a Funeral,The Merchant of Venice,The Four Feathers",1.88 m,"April 1, 1973","Bath, Somerset, England, UK"
"Actor,Producer,Soundtrack",no awards no nominations,"The Magnificent Seven,1883,Westworld,Wind River",1.85 m,"June 27, 1985","Anchorage, Alaska, USA"
"Actress,Producer,Writer",no awards no nominations,"The Handmaid's Tale,Smallville,Bitten,V",1.68 m,"September 22, 1984","Toronto, Ontario, Canada"
"Actor,Writer,Producer",no awards no nominations,"Willow,Leprechaun,The Hitchhiker's Guide to the Galaxy,Harry Potter and the Deathly Hallows: Part 2",1.07 m,"February 3, 1970","Epsom, Surrey, England, UK"
"Actor,Producer,Writer",no awards no nominations,"Traffic,Boogie Nights,Punch-Drunk Love,The Taking of Pelham 1 2 3",(1.66 m,"August 28, 1956","Cayey, Puerto Rico"
Actress,no awards no nominations,"She's All That,Halloween H20: 20 Years Later,Whatever It Takes,Prison Break",(1.74 m,"October 10, 1978","Cliffwood Beach, New Jersey, USA"
"Actor,Soundtrack",no awards no nominations,"Overlord,Stranger Things,Game of Thrones,Dickensian", (1.80 m,"October 10, 1978","Cliffwood Beach, New Jersey, USA"
"Actor,Director,Writer",no awards no nominations,"Crash,There's Something About Mary,The House That Jack Built,Drugstore Cowboy", (1.80 m,"February 18, 1964","New Rochelle, New York, USA"
"Actor,Soundtrack",no awards no nominations,"In the Heights,Hamilton,A Star Is Born,Honest Thief",1.75 m,"November 1, 1991","Brooklyn, New York, New York, USA"
Actress,no awards no nominations,"Two Night Stand,Piranha 3D,Tower Heist,I Don't Know How She Does It",1.65 m,"March 31, 1985","Milwaukee, Wisconsin, USA"
"Actor,Producer,Director",no awards no nominations,"The Pale Blue Eye,The Woman in the Window,News of the World,The White Lotus",1.70 m,"December 2, 1999",New York
"Actor,Producer,Director",no awards no nominations,"NCIS,Chasing Liberty,Freaky Friday,Summer School",3 m,"September 2, 1951","Burbank, California, USA"
"Actor,Producer,Writer",no awards no nominations,"American Pie,American Wedding,American Pie 2,The Dukes of Hazzard",(1.80 m,"October 3, 1976","Cottage Grove, Minnesota, USA"
"Actor,Writer,Producer",no awards no nominations,"Barton Fink,Fading Gigolo,O Brother, Where Art Thou?,Quiz Show",(1.84 m,"February 28, 1957","Brooklyn, New York City, New York, USA"
"Actor,Writer,Producer",no awards no nominations,"The Princess Bride,My Dinner with Andre,Marriage Story,The Incredibles",1.57 m,"November 12, 1943","New York City, New York, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Bring It On,Bad Boys II,10 Things I Hate About You,Deliver Us from Eva",(1.71 m,"October 29, 1972","Omaha, Nebraska, USA"
"Actor,Director,Producer",no awards no nominations,"The Affair,D2: The Mighty Ducks,Dawson's Creek,Fringe",1.88 m,"June 11, 1978","Vancouver, British Columbia, Canada"
Actor,no awards no nominations,"Succession,Igby Goes Down,Scott Pilgrim vs. The World,The Cider House Rules",1.70 m,"September 30, 1982","New York City, New York, USA"
"Actress,Producer,Writer",no awards no nominations,"Dirty Love,John Tucker Must Die,BASEketball,Scream 3",(1.69 m,"November 1, 1972","Evergreen Park, Illinois, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Mighty Aphrodite,The Replacement Killers,The Final Cut,Romy and Michele's High School Reunion",1.75 m,"September 28, 1967","New York City, New York, USA"
"Actor,Writer,Soundtrack",no awards no nominations,"Twentieth Century,Grand Hotel,Svengali,Dinner at Eight",1.75 m,"February 15, 1882","Philadelphia, Pennsylvania, USA"
Actor,no awards no nominations,"Mank,Ozark,Banshee,Iron Fist",1.88 m,"July 28, 1982","Howell, New Jersey, USA"
"Actor,Producer,Writer",no awards no nominations,"Wrong Turn,Clueless,May,Suicide Kings",1.88 m,"October 6, 1974","Grass Valley, California, USA"
Actor,no awards no nominations,"Body & Soul,Blue Murder,Peak Practice,Emmerdale",1.88 m,"September 1, 1964","Liverpool, Merseyside, England, UK"
"Actress,Producer",no awards no nominations,"24,Girlfriends' Guide to Divorce,Masters of Sex,Unthinkable",,,
"Actor,Producer,Writer",no awards no nominations,"Star Trek V: The Final Frontier,Star Trek II: The Wrath of Khan,Star Trek IV: The Voyage Home,Star Trek III: The Search for Spock",1.75 m,"March 22, 1931","Montreal, Quebec, Canada"
"Actress,Writer",no awards no nominations,"Hunters,The Twelve,The Great Gatsby,The Little Death",(1.57 m,February 24,"Geraldton, Western Australia, Australia"
"Actress,Producer,Additional Crew",no awards no nominations,"Serenity,The Matrix Revolutions,The Matrix Reloaded,Suits",(1.78 m,"April 25, 1969","New York City, New York, USA"
"Actor,Producer,Director",no awards no nominations,"The Shield,4: Rise of the Silver Surfer,Accused,Winning Time: The Rise of the Lakers Dynasty",1.75 m,"August 30, 1963","Lowell, Massachusetts, USA"
"Actress,Soundtrack",no awards no nominations,"The Front Runner,Halt and Catch Fire,Last Man Standing,Brockmire",1.55 m,"May 22, 1986","Philadelphia, Pennsylvania, USA"
"Actor,Producer,Director",no awards no nominations,"Dead Ringers,The Lion King,Assassin's Creed,Batman v Superman: Dawn of Justice",(1.87 m,"September 19, 1948","Cowes, Isle of Wight, England, UK"
"Actress,Producer,Soundtrack",no awards no nominations,"Legends of Tomorrow,Dexter,True Blood,Fallout 4",1.65 m,June 27,"Los Angeles, California, USA"
"Actor,Writer,Producer",no awards no nominations,"Get Out,Black Panther,Judas and the Black Messiah,Nope",(1.74 m,"February 24, 1989","London, England, UK"
"Actor,Producer,Director",no awards no nominations,"Suits,Clara,Old School,6 Month Rule",3 m,"August 27, 1981","Toronto, Ontario, Canada"
"Actress,Producer,Soundtrack",no awards no nominations,"Who's Afraid of Virginia Woolf?,Cat on a Hot Tin Roof,Suddenly, Last Summer,The Taming of the Shrew",1.63 m,"February 27, 1932","Hampstead, London, England, UK"
Actress,no awards no nominations,"The Green Knight,Solo: A Star Wars Story,Woken,The Falcon and the Winter Soldier",1.68 m,"October 17, 1998","Tamworth, Staffordshire, England, UK"
