prof,awards,famous,height,dob,birthplace
"Actor,Director",no awards no nominations,"The Pretender,Jeffrey,Freeway,Sex and the City 2",1.88 m,"February 2, 1962","Chicago, Illinois, USA"
"Composer,Music Department,Actor",no awards no nominations,"Butch Cassidy and the Sundance Kid,Arthur,My Best Friend's Wedding,Austin Powers: The Spy Who Shagged Me",1.73 m,"May 12, 1928","Kansas City, Missouri, USA"
"Actor,Additional Crew,Producer",no awards no nominations,"Into the West,Doctor Sleep,Strike One,The Forever Purge",1.68 m,"October 24, 1966","Denver, Colorado, USA"
"Actress,Producer,Casting Director",no awards no nominations,"The Sopranos,Sunshine State,30 Rock,Avatar: The Way of Water",1.65 m,"July 5, 1963","Brooklyn, New York City, New York, USA"
"Producer,Writer,Actor",no awards no nominations,"Spider-Man,The Evil Dead,Army of Darkness,Darkman",1.75 m,"October 23, 1959","Royal Oak, Michigan, USA"
"Actor,Director,Producer",no awards no nominations,"New Girl,The Big Short,Promising Young Woman,The Glass Castle",1.75 m,"September 4, 1980","Dobbs Ferry, New York, USA"
"Actor,Music Department,Producer",no awards no nominations,"Walker, Texas Ranger,The Expendables 2,Meng Long Guo Jiang,Invasion U.S.A.",(1.78 m,"March 10, 1940","Ryan, Oklahoma, USA"
"Actress,Director,Writer",no awards no nominations,"Star Wars: Episode I - The Phantom Menace,Den goda viljan,Star Wars: Episode II - Attack of the Hammocks,Svinalängorna",1.73 m,"February 13, 1958","Stockholm, Stockholms län, Sweden"
"Actor,Producer,Director",no awards no nominations,"Bill & Ted's Bogus Journey,The Shawshank Redemption,The Mist,Die Hard 2",1.73 m,"April 13, 1950","Buffalo, New York, USA"
"Actress,Writer,Soundtrack",no awards no nominations,"In & Out,Grosse Pointe Blank,Working Girl,The Perks of Being a Wallflower",1.75 m,"October 11, 1962","New York City, New York, USA"
"Actress,Director,Writer",no awards no nominations,"The Thorn Birds,Against All Odds,Sharky's Machine,Dead Men Don't Wear Plaid",1.75 m,"September 12, 1957","Cornwell Manor, Cornwell, Chipping Norton, Oxfordshire, England, UK"
"Actress,Producer,Writer",no awards no nominations,"Velvet Buzzsaw,Blitz,Greta,Nocturnal Animals",(1.78 m,"July 25, 1984","Hackney, London, England, UK"
"Actor,Writer,Director",no awards no nominations,"The Avengers,Stone,Hollywood Hitmen,Eagle Eye",(1.78 m,"February 12, 1980","Orange County, California, USA"
"Actress,Director,Composer",no awards no nominations,"How the Grinch Stole Christmas,Spy Kids 2: Island of Lost Dreams,Underdog,Gossip Girl",1.73 m,"July 26, 1993","St. Louis, Missouri, USA"
"Actress,Second Unit Director or Assistant Director,Soundtrack",no awards no nominations,"Dirty Dancing,Flashdance,Runaway,Staying Alive",1.73 m,"November 21, 1956","Nashville, Tennessee, USA"
"Actress,Writer,Producer",no awards no nominations,"Damned,Miss You Already,Saxondale,Alien Autopsy",2 m,September 1961,"Flushing, Cornwall, England, UK"
"Actress,Director,Writer",no awards no nominations,"Andi Mack,Parks and Recreation,I Am Watching You,The Pete Holmes Show",(1.69 m,"September 1, 1985","Castro Valley, California, USA"
Actor,no awards no nominations,"St. Vincent,It,Knives Out,Midnight Special",1.70 m,"January 4, 2003","Philadelphia, Pennsylvania, USA"
Actor,no awards no nominations,"Cold Feet,White Lines,Waterloo Road,Cucumber",1.70 m,"August 31, 1995","Manchester, Lancashire, England, UK"
"Actress,Producer,Soundtrack",no awards no nominations,"Showgirls,The First Wives Club,The Curse of the Jade Scorpion,S. Darko",(1.78 m,"July 28, 1972","Farmington Hills, Michigan, USA"
"Actress,Soundtrack",no awards no nominations,"8 femmes,Mission: Impossible,Nelly & Monsieur Arnaud,L'enfer",(1.63 m,"August 14, 1963","Gassin, Var, France"
Actress,no awards no nominations,"Big Sky,The Gifted,Tell Me a Story,The Goldbergs",1.65 m,June 21,"Toronto, Ontario, Canada"
"Actress,Producer,Additional Crew",no awards no nominations,"Star Trek: First Contact,12 Years a Slave,Annabelle,K-PAX",(1.61 m,"November 8, 1952","Tulsa, Oklahoma, USA"
"Actor,Music Department,Producer",no awards no nominations,"Blossom,Oliver & Company,Brotherly Love,Melissa & Joey",1.73 m,"April 20, 1976","Philadelphia, Pennsylvania, USA"
"Actress,Writer,Additional Crew",no awards no nominations,"Harvest Season,Annabelles Box",1.57 m,"April 20, 1976","Philadelphia, Pennsylvania, USA"
"Actress,Soundtrack",no awards no nominations,"Lilo & Stitch,The Ring,Donnie Darko,Spirited Away",(1.72 m,"July 24, 1990","Las Vegas, Nevada, USA"
Actress,no awards no nominations,"Case 39,Silent Hill,Tideland,The Tall Man",1.57 m,"October 9, 1994","Nanaimo, British Columbia, Canada"
Actor,no awards no nominations,"The Chosen,The Good Fight,National Theatre Live: Salomé,Madam Secretary",1.57 m,"October 9, 1994","Nanaimo, British Columbia, Canada"
"Actor,Producer,Soundtrack",no awards no nominations,"The Expanse,Magic City,City Island,10,000 BC",1.88 m,"March 23, 1986","New York City, New York, USA"
"Actress,Producer,Director",no awards no nominations,"Little House on the Prairie,Guest Artist,Tenure,Little House: Bless All the Dear Children",1.60 m,"May 8, 1964","Los Angeles, California, USA"
Actress,no awards no nominations,"Mad Max: Fury Road,The Neon Demon,The Dark Tower,Old", (1.80 m,"June 12, 1987","Melbourne, Victoria, Australia"
"Actress,Producer,Soundtrack",no awards no nominations,"The Covenant,Cloverfield,Evil Dead,Pompeii",1.68 m,"September 24, 1985","Vancouver, British Columbia, Canada"
"Actress,Writer,Producer",no awards no nominations,"The Day After Tomorrow,The Karate Kid Part II,The Eye,Tekken",1.63 m,"January 27, 1966","Okinawa, Japan"
"Actress,Writer,Camera and Electrical Department",no awards no nominations,"45 Years,Swimming Pool,Melancholia,Assassin's Creed",(1.69 m,"February 5, 1946","Sturmer, Essex, England, UK"
Actress,no awards no nominations,"The Karate Kid Part III,Teen Witch,Letters to God,Ouija",1.73 m,"February 7, 1972","Powder Springs, Georgia, USA"
"Actress,Producer,Writer",no awards no nominations,"The 100,The November Man,Neighbours,Pirate Islands",1.65 m,"October 24, 1989","Melbourne, Victoria, Australia"
"Actor,Producer,Director",no awards no nominations,"Scandal,Felicity,The Unit,Scream 3",1.85 m,"July 15, 1972","Kansas City, Kansas, USA"
"Actress,Writer,Producer",no awards no nominations,"I Love That for You,The Afterparty,Confess, Fletch,Veep",1.85 m,"July 15, 1972","Kansas City, Kansas, USA"
"Producer,Writer,Actor",no awards no nominations,"Extras,Fighting with My Family,Logan,Jojo Rabbit",2.01 m,"November 24, 1974","Bristol, England, UK"
"Producer,Writer,Director",no awards no nominations,"Scrubs,Ted Lasso,Cougar Town,Shrinking",1.88 m,"December 26, 1968","Ridgefield, Connecticut, USA"
"Actor,Additional Crew,Soundtrack",no awards no nominations,"West Side Story,Les demoiselles de Rochefort,The Big Cube,Not to Forget",(1.80 m,"September 16, 1932","Norwood, Ohio, USA"
"Actor,Soundtrack",no awards no nominations,"Stranger Things,Molly's Game,Slice,After Everything", (1.79 m,"April 24, 1992","Newburyport, Massachusetts, USA"
"Actress,Producer,Writer",no awards no nominations,"The Shining,3 Women,Popeye,Annie Hall",1.73 m,"July 7, 1949","Houston, Texas, USA"
"Actress,Producer,Director",no awards no nominations,"The Grifters,The Witches,The GIrl,The Addams Family",(1.78 m,"July 8, 1951","Santa Monica, California, USA"
"Actress,Additional Crew,Producer",no awards no nominations,"Dirk Gently's Holistic Detective Agency,Shameless,The Blacklist,When We Rise",(1.66 m,"October 30, 1981","Woodstock, New York, USA"
"Actor,Producer,Stunts",no awards no nominations,"The Great Escape,The Thomas Crown Affair,Bullitt,Papillon",(1.77 m,"March 24, 1930","Beech Grove, Indiana, USA"
"Actress,Writer,Producer",no awards no nominations,"The Reckoning,Vice,The Lair,First Kill",1.70 m,"June 16, 1992","Kent, England, UK"
"Director,Writer,Producer",no awards no nominations,"The Lobster,The Killing of a Sacred Deer,Kynodontas,The Favourite",(1.87 m,"September 23, 1973","Athens, Greece"
"Actor,Music Artist",no awards no nominations,"The Umbrella Academy,Nicky, Ricky, Dicky & Dawn,Jacked Up,Modern Family",1.65 m,"September 18, 2003","Los Angeles, California, USA"
"Actress,Soundtrack",no awards no nominations,"Babylon,The Exorcist",1.68 m,November 6,"Shanghai, China"
"Actress,Writer,Producer",no awards no nominations,"Wanderlust,Thanks for Sharing,The Back-up Plan,In a World...",(1.66 m,"December 14, 1971","Syracuse, New York, USA"
"Actor,Sound Department",no awards no nominations,"Vikings: Valhalla,Succession,Infinite,Game of Thrones",1.85 m,"December 14, 1971","Syracuse, New York, USA"
"Actor,Director,Writer",no awards no nominations,"Wild Indian,Rutherford Falls,I Know This Much Is True,Blood Quantum",1.88 m,"June 4, 1967","Qu'Appelle Valley, Saskatchewan, Canada"
"Actress,Producer",no awards no nominations,"The Big Bang Theory,American Horror Story,Lucifer,Batwoman",(1.61 m,"May 29, 1987","Palo Alto, California, USA"
"Actress,Soundtrack",no awards no nominations,"The Bay,The a Word,Ordeal by Innocence,Grantchester",1.60 m,"September 1, 1981","Dumbartonshire, Scotland, UK"
"Actor,Soundtrack",no awards no nominations,"John Wick,Game of Thrones,The Predator,The Other Boleyn Girl",1.75 m,"September 12, 1986","Hammersmith, London, England, UK"
"Actress,Director,Composer",no awards no nominations,"The Shannara Chronicles,The Flash,Casual,Escape Plan: The Extractors",(1.55 m,"February 18, 1991","Tulsa, Oklahoma, USA"
"Actress,Soundtrack",no awards no nominations,"Guardians of the Galaxy,No Strings Attached,The Autopsy of Jane Doe,Oliver Twist",1.57 m,"February 19, 1986","London, England, UK"
Actor,no awards no nominations,"Straight Outta Compton,Godzilla: King of the Monsters,Ingrid Goes West,Long Shot", (1.82 m,"February 24, 1991","Los Angeles, California, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Star Trek VI: The Undiscovered Country,Titanic,Tron,In the Mouth of Madness",1.88 m,"July 29, 1941","Manchester, England, UK"
"Producer,Writer,Director",no awards no nominations,"Back to the Future,Forrest Gump,Contact,Flight",3 m,"May 14, 1952","Chicago, Illinois, USA"
Actress,no awards no nominations,"The Blood Priestess,Class,Gumrah End of Innocence,Mega Icons",(1.71 m,"May 14, 1952","Chicago, Illinois, USA"
"Actress,Soundtrack",no awards no nominations,"Batman,Ghosts Can't Do It,Seven Brides for Seven Brothers,My Living Doll",(1.80 m,"August 16, 1933","Los Angeles, California, USA"
"Actor,Writer",no awards no nominations,"Barry,Bill & Ted Face the Music,Gotham,The Flash",(1.80 m,"January 2, 1983","Winchester, Boston, Massachusetts, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Captain America: The First Avenger,Centurion,Austenland,Professor Marston and the Wonder Women",1.85 m,"April 1, 1978","Boulder, Colorado, USA"
"Actor,Additional Crew,Stunts",no awards no nominations,"Dracula Untold,Terminator Salvation,Black Sails,Agents of S.H.I.E.L.D.",3 m,"May 5, 1980","New York City, New York, USA"
"Actor,Producer,Executive",no awards no nominations,"KiLokolo,Blades of Glory,The Benchwarmers,Just Like Heaven",1.85 m,"October 26, 1977","Fort Collins, Colorado, USA"
"Actor,Writer,Producer",no awards no nominations,"Silicon Valley,Cloverfield,Baymax,Transformers: Age of Extinction",1.88 m,"June 4, 1981","Denver, Colorado, USA"
"Actor,Composer,Producer",no awards no nominations,"It Follows,Zombeavers,Fred: The Movie,Altitude",3 m,"February 14, 1990",USA
"Actress,Producer,Executive",no awards no nominations,"Without a Trace,Blonde,Unforgettable,Magic Beyond Words: The J.K. Rowling Story",1.63 m,"June 19, 1972","Sydney, New South Wales, Australia"
"Actress,Producer",no awards no nominations,"FBI,Chicago P.D.,Law & Order: Special Victims Unit,City on a Hill",1.63 m,"June 19, 1972","Sydney, New South Wales, Australia"
"Actor,Director,Writer",no awards no nominations,"Little Children,Watchmen,A Nightmare on Elm Street,Shutter Island",(1.66 m,"July 14, 1961","Northridge, California, USA"
"Actor,Writer,Producer",no awards no nominations,"White Chicks,Little Man,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,G.I. Joe: The Rise of Cobra",(1.84 m,"July 23, 1972","New York City, New York, USA"
"Actor,Producer,Director",no awards no nominations,"Blade,Zodiac,The Patriot,The Tao of Steve",(1.78 m,"February 27, 1966","Ottawa, Ontario, Canada"
Actor,no awards no nominations,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe,The Chronicles of Narnia: Prince Caspian,The Royals,The Chronicles of Narnia: The Voyage of the Dawn Treader",(1.78 m,"April 27, 1987","Sheepscombe, Gloucestershire, England, UK"
"Actress,Writer,Casting Director",no awards no nominations,"Walker,Sully,Election,Herman's Head",1.65 m,"August 3, 1961","Minneapolis, Minnesota, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Stranger Things,The Angry Birds Movie 2,Les Miserables: The Broadway Musical,Honor Society",(1.64 m,"September 8, 2002","New London, Connecticut, USA"
"Actress,Soundtrack",no awards no nominations,"Minority Report,Mindhunters,Cold Case,The Dirt",1.70 m,"January 28, 1969","Cincinnati, Ohio, USA"
"Actor,Writer,Producer",no awards no nominations,"Chicago,Guardians of the Galaxy,Walk Hard: The Dewey Cox Story,Boogie Nights",(1.87 m,"May 24, 1965","Chicago, Illinois, USA"
"Actress,Director,Music Department",no awards no nominations,"Dynasty,Vacation,Victorious,Arizona",1.70 m,"July 26, 1993","Haworth, New Jersey, USA"
"Actress,Soundtrack",no awards no nominations,"To Have and Have Not,The Mirror Has Two Faces,The Big Sleep,Murder on the Orient Express",(1.72 m,"September 16, 1924","The Bronx, New York City, New York, USA"
"Actor,Director,Writer",no awards no nominations,"Lucifer,24,Juliet Must Live,Murder One",1.91 m,"July 25, 1969","Jamaica, Queens, New York City, New York, USA"
Actress,no awards no nominations,"Dungeons & Dragons,Deadly Honeymoon,Mr. Holland's Opus,JAG",1.70 m,"November 6, 1974","La Jolla, California, USA"
"Actress,Soundtrack",no awards no nominations,"How to Get Away with Murder,Man Seeking Woman,Straight Up,The Killing",1.75 m,"August 28, 1990","Windsor, Ontario, Canada"
"Actress,Writer,Producer",no awards no nominations,"Chuck,Paranormal Activity 3,Next,Christmas with the Kranks",1.60 m,"October 10, 1961","Charlottesville, Virginia, USA"
"Producer,Writer,Director",no awards no nominations,"Saw,The Conjuring 2,Fast & Furious 7,Aquaman",(1.61 m,"February 26, 1977","Kuching, Sarawak, Malaysia"
"Actor,Director,Writer",no awards no nominations,"RoboCop,Naked Lunch,RoboCop 2,Buckaroo",3 m,"June 24, 1947","Stevens Point, Wisconsin, USA"
Actress,no awards no nominations,"Official Secrets,You,Lockdown Kings,Kantsaywhere",3 m,"June 24, 1947","Stevens Point, Wisconsin, USA"
"Actor,Writer,Producer",no awards no nominations,"The Kids in the Hall,The Wrong Guy,A Bug's Life,Postal",1.73 m,"January 4, 1963","Toronto, Ontario, Canada"
"Actress,Composer,Soundtrack",no awards no nominations,"Lethal Weapon 2,Absolute Beginners,Hanover Street,Emmerdale",1.65 m,"March 4, 1968","Hounslow, London, England, UK"
"Actor,Director,Producer",no awards no nominations,"Friends,Six Days Seven Nights,Big Nothing,Band of Brothers",1.85 m,"November 2, 1966","Astoria, New York, USA"
"Actor,Producer",no awards no nominations,"Take Shelter,Splinter,Non-Stop,Kamikaze Pizza",1.73 m,"January 5, 1969","Tallahassee, Florida, USA"
"Actor,Director,Producer",no awards no nominations,"Anatomy of a Murder,Vertigo,Mr. Smith Goes to Washington,The Philadelphia Story",1.91 m,"May 20, 1908","Indiana, Pennsylvania, USA"
"Actress,Producer,Writer",no awards no nominations,"Fatal Attraction,Short Cuts,Patriot Games,The Art of War",1.68 m,"August 24, 1947","Los Angeles, California, USA"
"Actor,Additional Crew,Writer",no awards no nominations,"West Side Story,The Haunting,Seven Brides for Seven Brothers,Tom Thumb",(1.77 m,"December 30, 1934","Los Angeles, California, USA"
"Actress,Soundtrack",no awards no nominations,"The Crying Game,Spider,The Hours,Sleepy Hollow",1.65 m,"March 3, 1958","Southport, Lancashire, England, UK"
"Actor,Soundtrack",no awards no nominations,"Stargirl,Rectify,Fear the Walking Dead,Lethal Weapon", (1.82 m,"June 24, 1997","Hattiesburg, Mississippi, USA"
"Actress,Producer,Director",no awards no nominations,"Desperate Housewives,Starship Troopers,Spaceballs,#3 Normandy Lane",(1.80 m,"March 25, 1960","Portland, Oregon, USA"
"Actor,Producer,Writer",no awards no nominations,"Star Trek,Margin Call,Star Trek Beyond,Star Trek Into Darkness",(1.85 m,"June 2, 1977","Pittsburgh, Pennsylvania, USA"
"Actor,Additional Crew,Soundtrack",no awards no nominations,"The Lord of the Rings: The Return of the King,The Lord of the Rings: The Two Towers,Titanic,The Scorpion King",1.75 m,"December 17, 1944","Manchester, England, UK"
"Actor,Writer,Soundtrack",no awards no nominations,"American Beauty,The O.C.,Mr. Deeds,While You Were Sleeping",1.75 m,"August 19, 1955","New York City, New York, USA"
"Actress,Soundtrack",no awards no nominations,"Cocaine Bear,American Gods,Freaky Friday,The Mysteries of Laura",1.75 m,"August 19, 1955","New York City, New York, USA"
"Actress,Producer,Additional Crew",no awards no nominations,"Psycho,The Candidate of Manchuria,Touch of Evil,The Fog",1.65 m,"July 6, 1927","Merced, California, USA"
"Actress,Additional Crew,Soundtrack",no awards no nominations,"The Hunger Games,The Hunger Games: Catching Fire,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 1",1.60 m,"June 1, 2000","Albuquerque, New Mexico, USA"
"Actor,Director,Writer",no awards no nominations,"Dharma & Greg,Criminal Minds,Far and Away,Chicago Hope",1.88 m,July 3,"Charleston, South Carolina, USA"
Actress,no awards no nominations,"Narcos,Juana Brava,Prueba de Actitud,La Jauría",1.88 m,"June 4, 1992",USA
"Actor,Producer,Additional Crew",no awards no nominations,"Prison Break,Transporter 3,Hitman,The Hunger Games: Mockingjay - Part 2",(1.78 m,"July 8, 1959","Fremont, Ohio, USA"
"Actor,Writer,Additional Crew",no awards no nominations,"Harry Potter and the Philosopher's Stone,Backbeat,Escape from Pretoria,Enemy of the State",(1.72 m,"October 8, 1964","Knotty Ash, Liverpool, Merseyside, England, UK"
Actress,no awards no nominations,"Club De Cuervos,Cómo cortar a tu patán,Overboard,A Man Called Otto",1.68 m,"November 21, 1977","Monterrey, Nuevo Leon, Mexico"
"Actress,Music Department,Writer",no awards no nominations,"Atlantis: The Lost Empire,Clifford the Big Red Dog,Voltron: Legendary Defender,The Care Bears Movie",1.60 m,"July 7, 1969","Los Angeles, California, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Friends,Lost in Space,Episodes,Joey",(1.77 m,"July 25, 1967","Newton, Massachusetts, USA"
"Actor,Producer,Director",no awards no nominations,"Vampires,Hercules,The Virgin Suicides,Videodrome",(1.80 m,"April 18, 1947","Vernal, Utah, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Nebraska,The Hateful Eight,The 'Burbs,Devil Dog's",1.85 m,"June 4, 1936","Chicago, Illinois, USA"
"Writer,Producer,Director",no awards no nominations,"Ex Machina,Annihilation,Men,28 Days Later...",1.85 m,"May 26, 1970","London, England, UK"
"Actress,Director,Writer",no awards no nominations,"Notre-Dame de Paris,Solomon and Sheba,Come September,Buona Sera, Mrs. Campbell",(1.58 m,"July 4, 1927","Subiaco, Lazio, Italy"
"Actor,Producer,Director",no awards no nominations,"Crash,The Guard,Hotel Rwanda,Traffic",(1.72 m,"November 29, 1964","Kansas City, Missouri, USA"
"Director,Producer,Writer",no awards no nominations,"Enter the Void,Irréversible,Climax,Seul Contre Tous",(1.72 m,"December 27, 1963","Buenos Aires, Argentina"
"Actress,Director,Writer",no awards no nominations,"Imagine Me & You,Brooklyn,Ae Fond Kiss...,The Children",1.63 m,April 1974,"Bray, County Wicklow, Ireland"
"Actor,Writer,Director",no awards no nominations,"Teenage Mutant Ninja Turtles: Out of the Shadows,Batman: The Dark Knight Returns, Part 1,Harold & Kumar Go to White Castle,I Don't Feel at Home in This World Anymore.",(1.80 m,"March 14, 1966","Atlanta, Georgia, USA"
"Actor,Writer,Director",no awards no nominations,"Four Lions,Fonejacker,Facejacker,Syriana",1.85 m,"November 23, 1978","London, England, UK"
"Actor,Director,Writer",no awards no nominations,"Sam & Kate,The Wolf of Wall Street,The Irishman,Click",1.68 m,"March 20, 1981","Los Angeles County, California, USA"
"Actress,Producer,Director",no awards no nominations,"Yi dai zong shi,Matlub Alam Bagadhra Hat,Wo Hu Cang Long,Memoirs of a Geisha",1.65 m,"February 9, 1979","Beijing, China"
"Actress,Producer,Writer",no awards no nominations,"Star Trek: Discovery,The Walking Dead,Spae Jam 2: A New Legacy,Once Upon a Time",(1.64 m,"March 21, 1985","Russellville, Alabama, USA"
"Actor,Producer,Director",no awards no nominations,"The Godfather Part III,Baby's Day Out,Innocent Moves,Celebrity", (1.82 m,"November 13, 1947","Chicago, Illinois, USA"
"Actor,Director,Writer",no awards no nominations,"The Practice,The Perks of Being a Wallflower,Olympus Has Fallen,Hamburger Hill",3 m,"October 26, 1961","Waterbury, Connecticut, USA"
"Actress,Music Department,Producer",no awards no nominations,"Wonder Woman,Sky High,The Dukes of Hazzard,Wonder Woman 1984",1.75 m,"July 24, 1951","Phoenix, Arizona, USA"
"Actor,Director,Producer",no awards no nominations,"The Big Short,Carol,First Cow,Call Jane",1.70 m,"February 16, 1983","Akron, Ohio, USA"
"Actress,Make-Up Department,Producer",no awards no nominations,"Empire Records,The Insider,Beethoven's 2nd,Entourage",1.65 m,"August 13, 1964","Queens, New York City, New York, USA"
"Actor,Producer,Camera and Electrical Department",no awards no nominations,"Almost Famous,Gone Girl,Kamikaze Pizza,Saved!",3 m,"October 27, 1982","Salt Lake City, Utah, USA"
"Actor,Additional Crew",no awards no nominations,"The Walking Dead,The Wire,Courage Under Fire,Teen Wolf",(1.74 m,"November 5, 1968","New York, USA"
"Actress,Soundtrack",no awards no nominations,"Shameless,Epic,Bittersweet,Growing up Gorman",1.70 m,"September 14, 1999","Manhattan, New York City, New York, USA"
"Music Artist,Actress,Composer",no awards no nominations,"Moonstruck,Burlesque,Mermaids,Mask",(1.74 m,"May 20, 1946","El Centro, California, USA"
"Actor,Producer,Additional Crew",no awards no nominations,"Huo Yuan Jia,The One,Kiss of the Dragon,Tau ming chong",1.68 m,"April 26, 1963","Beijing, China"
Actress,no awards no nominations,"I Hate Suzie,Suspicion,The Missing,Vera",1.65 m,"April 26, 1963","Beijing, China"
"Actress,Producer,Director",no awards no nominations,"CODA,Children of a Lesser God,Law & Order: Special Victims Unit,Picket Fences",1.63 m,"August 24, 1965","Morton Grove, Illinois, USA"
"Writer,Actress,Producer",no awards no nominations,"You People,Saturday Night Live,Bust Down,That Damn Michael Che",1.63 m,"January 13, 1982","Atlanta, Georgia, USA"
Actor,no awards no nominations,"Robin Hood,Darkest Hour,Blackpool,The Village",(1.78 m,"October 7, 1978","Hammersmith, London, England, UK"
"Actor,Producer,Director",no awards no nominations,"Undateable,A Futile and Stupid Gesture,The Sixth Lead,The Comedians",(1.78 m,"July 23, 1984","Orange, Ohio, USA"
"Actor,Producer,Soundtrack",no awards no nominations,"Spider-Man: Homecoming,Fargo,Queen & Slim,Halo",3 m,"April 13, 1973","New York City, New York, USA"
"Actress,Producer,Writer",no awards no nominations,"Splinter,Braven,Teen Wolf,Stargate: Atlantis",1.73 m,"January 13, 1979","Winston-Salem, North Carolina, USA"
"Actress,Soundtrack",no awards no nominations,"Moana,Ralph Breaks the Internet: Wreck-It Ralph 2,All Together Now,Mean Girls Musical",1.60 m,"November 22, 2000","Kohala, Hawaii, USA"
"Actress,Producer,Writer",no awards no nominations,"The Proposal,The Golden Girls,Lake Placid,Mary Tyler Moore Show",1.63 m,"January 17, 1922","Oak Park, Illinois, USA"
"Actress,Soundtrack",no awards no nominations,"Guys and Dolls,Spartacus,Hamlet,The Thorn Birds",1.63 m,"January 31, 1929","Crouch Hill, London, England, UK"
"Writer,Actor,Producer",no awards no nominations,"Ghostbusters,Blues Brothers 2000,Valkenvania,The Blues Brothers",1.85 m,"July 1, 1952","Ottawa, Ontario, Canada"
"Producer,Actress,Writer",no awards no nominations,"The Matrix Revolutions,The Matrix Reloaded,Scream 2,Collateral", (1.51 m,"September 18, 1971","Baltimore, Maryland, USA"
Actress,no awards no nominations,"Letterkenny,El Camino Christmas,Bad Blood,Four in the Morning",(1.69 m,"January 4, 1990","Vancouver, British Columbia, Canada"
Actress,no awards no nominations,"Underworld: Awakening,Kite,The Curse of Sleeping Beauty,My Sweet Audrina",(1.61 m,"October 29, 1993","Los Angeles, California, USA"
"Actor,Writer,Producer",no awards no nominations,"Letterkenny,Elysium,I Love You, Beth Cooper,19-2",(1.61 m,"July 1, 1984","Listowel, Ontario, Canada"
Actress,no awards no nominations,"Curb Your Enthusiasm,Lapsis,Star Trek: Picard,So Help Me Todd",(1.61 m,"July 1, 1984","Listowel, Ontario, Canada"
"Actress,Producer,Soundtrack",no awards no nominations,"Jodhaa Akbar,Hum Dil De Chuke Sanam,Devdas,Dhoom:2",(1.67 m,"November 1, 1973","Mangalore, Karnataka, India"
"Actress,Make-Up Department,Director",no awards no nominations,"Le fabuleux destin d'Amélie Poulain,The Da Vinci Code,A Very Long Engagement,Hors de prix",1.60 m,"August 9, 1976","Beaumont, Puy-de-Dôme, France"
"Actress,Writer,Producer",no awards no nominations,"Dexter,RoboCop,Trauma",1.63 m,November 28,"Chicago, Illinois, USA"
"Actor,Producer,Director",no awards no nominations,"Quantum Leap,American Beauty,Behind the Candelabra,Enterprise", (1.82 m,"October 9, 1954","St. Louis, Missouri, USA"
"Actor,Writer,Director",no awards no nominations,"1923,The Man in the High Castle,Guillermo Del Toro's Cabinet of Curiosities,The Young Pope", (1.79 m,August 4,"Paris, France"
"Actress,Music Department,Producer",no awards no nominations,"I Still Know What You Did Last Summer,Moesha,Osmosis Jones,Cinderella",1.70 m,"February 11, 1979","McComb, Mississippi, USA"
Actress,no awards no nominations,"Game of Thrones,The Crossing,Bridgerton,Poldark",1.70 m,"September 12, 1991","Hammersmith, London, England, UK"
"Actress,Soundtrack",no awards no nominations,"The Goodbye Girl,Harry and Tonto,Busting Loose,Quark",(1.78 m,"March 23, 1946","Poughkeepsie, New York, USA"
"Actor,Producer",no awards no nominations,"Sons of Anarchy,Guardians of the Galaxy Vol. 2,Gladiator,Braveheart",1.85 m,"July 3, 1965","Glasgow, Scotland, UK"
"Actress,Additional Crew,Soundtrack",no awards no nominations,"Bewitched,The Legend of Lizzie Borden,The Awakening Land,Mrs. Sundance",(1.72 m,"April 15, 1933","Hollywood, Los Angeles, California, USA"
"Actress,Producer,Soundtrack",no awards no nominations,"Wreck-It Ralph,Glee,A Mighty Wind,Role Models",3 m,"July 14, 1960","Dolton, Illinois, USA"
"Actress,Soundtrack",no awards no nominations,"Hotel Rwanda,Bees' Secret Life,Ace Ventura: When Nature Calls,Æon Flux",1.73 m,"August 11, 1968","London, England, UK"
Actress,no awards no nominations,"Shanghai Noon,Intolerable Cruelty,The 40 Year Old Virgin,First Wave",1.73 m,"June 30, 1972",Canada
"Actress,Producer,Director",no awards no nominations,"Hollywood.Con,Blue Crush,Good Day for It,Along Came a Spider",1.63 m,August 18,"Tucson, Arizona, USA"
"Actor,Stunts,Director",no awards no nominations,"Batwoman,Project Blue Book,Wu Assassins,Savage Lands",3 m,"February 12, 1981","Alberta, Canada"
"Podcaster,Actor,Producer",no awards no nominations,"The King of Staten Island,F Is for Family,Breaking Bad,Date Night",(1.78 m,"June 10, 1968","Canton, Massachusetts, USA"
"Actor,Writer,Producer",no awards no nominations,"The Other Guys,A Very Harold & Kumar 3D Christmas,Lemon,Fleabag",1.85 m,"October 6, 1976","Highland Park, Illinois, USA"
"Writer,Producer,Director",no awards no nominations,"Snowpiercer,Okja,Parasite,Salinui Chueok", (1.82 m,"September 14, 1969","Daegu, South Korea"
